start	end	type	unit	value	param
157021	157019	CommandNet>Relation			subject
157021	157020	CommandNet>Relation			subject
157022	157015	CommandNet>Relation			subject
157022	157016	CommandNet>Relation			
157022	157017	CommandNet>Relation			subject
157023	157018	CommandNet>Relation			ignore
157023	157021	CommandNet>Relation			object
157023	157022	CommandNet>Relation			subject
157024	50	has		1	
157024	20	has		option group	
157024	10	has			
157024	51	has		1	
157024	52	has		0	
157010	157024	contains_group			
157025	45	has	usd	0	
157025	20	has		option	
157025	10	has			
157025	49	has		0	
157024	157025	contains_item			
157025	655	token			
157025	657	has_token			
157025	658	has_token			
157026	45	has	usd	1	
157026	20	has		option	
157026	10	has			
157026	49	has		1	
157024	157026	contains_item			
157026	661	token			
157026	663	has_token			
157026	664	has_token			
157027	10	has			
157027	45	has	usd	10.75	
157027	46	has		1	
157027	47	has		25	
157027	48	has		1	
157027	20	has		item	
157027	49	has		11.75	
156873	157027	says			
155224	157027	has_obtainable			
157027	157028	token			
157027	157030	has_token			
157027	157031	has_token			
157027	157032	has_token			
157027	157033	has_token			
157027	157034	has_token			
157027	157035	has_token			
157028	157029	CommandNet>Relation			
157029	157036	CommandNet>Relation			
157029	157030	CommandNet>Relation			
157029	157031	CommandNet>Relation			
157029	157034	CommandNet>Relation			
157036	157035	CommandNet>Relation			object
157036	157032	CommandNet>Relation			subject
157036	157033	CommandNet>Relation			ignore
157037	50	has		1	
157037	20	has		option group	
157037	10	has			
157037	51	has		1	
157037	52	has		0	
157027	157037	contains_group			
157038	45	has	usd	0	
157038	20	has		option	
157038	10	has			
157038	49	has		0	
157037	157038	contains_item			
157038	655	token			
157038	657	has_token			
157038	658	has_token			
157039	45	has	usd	1	
157039	20	has		option	
157039	10	has			
157039	49	has		1	
157037	157039	contains_item			
157039	661	token			
157039	663	has_token			
157039	664	has_token			
157040	10	has		Hot n spicy!	
157040	45	has	usd	11.75	
157040	46	has		1	
157040	47	has		25	
157040	48	has		1	
157040	20	has		item	
157040	49	has		11.75	
156873	157040	says			
155224	157040	has_obtainable			
157040	157041	token			
157040	157043	has_token			
157040	157044	has_token			
157040	157045	has_token			
157040	157046	has_token			
157041	157042	CommandNet>Relation			
157042	157047	CommandNet>Relation			
157042	157043	CommandNet>Relation			
157042	157044	CommandNet>Relation			
157047	157045	CommandNet>Relation			subject
157047	157046	CommandNet>Relation			subject
157048	20	has		menu	
157048	10	has			
155224	157048	contains_group			
157049	10	has			
157049	45	has	usd	13.95	
157049	46	has		1	
157049	47	has		25	
157049	48	has		1	
157049	20	has		item	
157049	49	has		13.95	
157048	157049	says			
155224	157049	has_obtainable			
157049	157050	token			
157049	157052	has_token			
157049	157053	has_token			
157049	157054	has_token			
157049	157055	has_token			
157050	157051	CommandNet>Relation			
157051	157057	CommandNet>Relation			
157056	157054	CommandNet>Relation			subject
157056	157055	CommandNet>Relation			subject
157057	157056	CommandNet>Relation			object
157057	157052	CommandNet>Relation			subject
157057	157053	CommandNet>Relation			ignore
157058	10	has		Deep fried 1/4 duck marinated and topped with sauteed vegetables.	
157058	45	has	usd	13.95	
157058	46	has		1	
157058	47	has		25	
157058	48	has		1	
157058	20	has		item	
157058	49	has		13.95	
157048	157058	says			
155224	157058	has_obtainable			
157058	157059	token			
157058	157061	has_token			
157058	157062	has_token			
157058	157063	has_token			
157059	157060	CommandNet>Relation			
157060	157061	CommandNet>Relation			
157060	157062	CommandNet>Relation			
157060	157063	CommandNet>Relation			
157064	10	has			
157064	45	has	usd	10.95	
157064	46	has		1	
157064	47	has		25	
157064	48	has		1	
157064	20	has		item	
157064	49	has		19.95	
157048	157064	says			
155224	157064	has_obtainable			
157064	157065	token			
157064	157067	has_token			
157064	157068	has_token			
157064	157069	has_token			
157065	157066	CommandNet>Relation			
157066	157067	CommandNet>Relation			
157066	157068	CommandNet>Relation			
157066	157069	CommandNet>Relation			
157070	50	has		1	
157070	20	has		price group	
157070	10	has			
157070	51	has		1	
157064	157070	contains_group			
157071	45	has	usd	10.95	
157071	20	has		option	
157071	10	has			
157071	49	has		10.95	
157070	157071	contains_item			
157071	4497	token			
157071	4499	has_token			
157072	45	has	usd	19.95	
157072	20	has		option	
157072	10	has			
157072	49	has		19.95	
157070	157072	contains_item			
157072	4937	token			
157072	4939	has_token			
157073	10	has		Long Island tender duck marinated in true peking style and expertly roasted. The duck is carved with meat separate from the skin. Served with pancakes, scallions and hoisin sauce.	
157073	45	has	usd	14.95	
157073	46	has		1	
157073	47	has		25	
157073	48	has		1	
157073	20	has		item	
157073	49	has		24.95	
157048	157073	says			
155224	157073	has_obtainable			
157073	69717	token			
157073	69719	has_token			
157073	69720	has_token			
157074	50	has		1	
157074	20	has		price group	
157074	10	has			
157074	51	has		1	
157073	157074	contains_group			
157075	45	has	usd	14.95	
157075	20	has		option	
157075	10	has			
157075	49	has		13.95	
157074	157075	contains_item			
157075	157076	token			
157075	157078	has_token			
157075	157079	has_token			
157075	157080	has_token			
157075	157081	has_token			
157076	157077	CommandNet>Relation			
157077	157083	CommandNet>Relation			
157082	157080	CommandNet>Relation			object
157082	157081	CommandNet>Relation			subject
157083	157082	CommandNet>Relation			object
157083	157078	CommandNet>Relation			subject
157083	157079	CommandNet>Relation			ignore
157083	157083	CommandNet>Relation			
157084	45	has	usd	24.95	
157084	20	has		option	
157084	10	has			
157084	49	has		23.95	
157074	157084	contains_item			
157084	157085	token			
157084	157087	has_token			
157084	157088	has_token			
157084	157089	has_token			
157084	157090	has_token			
157085	157086	CommandNet>Relation			
157086	157092	CommandNet>Relation			
157091	157089	CommandNet>Relation			object
157091	157090	CommandNet>Relation			subject
157092	157091	CommandNet>Relation			object
157092	157087	CommandNet>Relation			subject
157092	157088	CommandNet>Relation			ignore
157092	157092	CommandNet>Relation			
157093	20	has		menu	
157093	10	has		Served with rice.	
155224	157093	contains_group			
157094	10	has			
157094	45	has	usd	10.95	
157094	46	has		1	
157094	47	has		25	
157094	48	has		1	
157094	20	has		item	
157094	49	has		11.95	
157093	157094	says			
155224	157094	has_obtainable			
157094	157095	token			
157094	157097	has_token			
157094	157098	has_token			
157094	157099	has_token			
157094	157100	has_token			
157094	157101	has_token			
157094	157102	has_token			
157095	157096	CommandNet>Relation			
157096	157103	CommandNet>Relation			
157096	157097	CommandNet>Relation			
157096	157098	CommandNet>Relation			
157096	157101	CommandNet>Relation			
157103	157102	CommandNet>Relation			object
157103	157099	CommandNet>Relation			subject
157103	157100	CommandNet>Relation			ignore
157104	50	has		1	
157104	20	has		option group	
157104	10	has			
157104	51	has		1	
157104	52	has		0	
157094	157104	contains_group			
157105	45	has	usd	0	
157105	20	has		option	
157105	10	has			
157105	49	has		0	
157104	157105	contains_item			
157105	655	token			
157105	657	has_token			
157105	658	has_token			
157106	45	has	usd	1	
157106	20	has		option	
157106	10	has			
157106	49	has		1	
157104	157106	contains_item			
157106	661	token			
157106	663	has_token			
157106	664	has_token			
157107	10	has			
157107	45	has	usd	10.95	
157107	46	has		1	
157107	47	has		25	
157107	48	has		1	
157107	20	has		item	
157107	49	has		11.95	
157093	157107	says			
155224	157107	has_obtainable			
157107	157108	token			
157107	157110	has_token			
157107	157111	has_token			
157107	157112	has_token			
157107	157113	has_token			
157107	157114	has_token			
157108	157109	CommandNet>Relation			
157109	157115	CommandNet>Relation			
157109	157110	CommandNet>Relation			
157109	157111	CommandNet>Relation			
157115	157112	CommandNet>Relation			subject
157115	157113	CommandNet>Relation			ignore
157115	157114	CommandNet>Relation			object
157116	50	has		1	
157116	20	has		option group	
157116	10	has			
157116	51	has		1	
157116	52	has		0	
157107	157116	contains_group			
157117	45	has	usd	0	
157117	20	has		option	
157117	10	has			
157117	49	has		0	
157116	157117	contains_item			
157117	655	token			
157117	657	has_token			
157117	658	has_token			
157118	45	has	usd	1	
157118	20	has		option	
157118	10	has			
157118	49	has		1	
157116	157118	contains_item			
157118	661	token			
157118	663	has_token			
157118	664	has_token			
157119	10	has		Hot and Spicy!	
157119	45	has	usd	10.95	
157119	46	has		1	
157119	47	has		25	
157119	48	has		1	
157119	20	has		item	
157119	49	has		11.95	
157093	157119	says			
155224	157119	has_obtainable			
157119	157120	token			
157119	157122	has_token			
157119	157123	has_token			
157119	157124	has_token			
157119	157125	has_token			
157120	157121	CommandNet>Relation			
157121	157122	CommandNet>Relation			
157121	157123	CommandNet>Relation			
157121	157124	CommandNet>Relation			
157121	157125	CommandNet>Relation			
157126	50	has		1	
157126	20	has		option group	
157126	10	has			
157126	51	has		1	
157126	52	has		0	
157119	157126	contains_group			
157127	45	has	usd	0	
157127	20	has		option	
157127	10	has			
157127	49	has		0	
157126	157127	contains_item			
157127	655	token			
157127	657	has_token			
157127	658	has_token			
157128	45	has	usd	1	
157128	20	has		option	
157128	10	has			
157128	49	has		1	
157126	157128	contains_item			
157128	661	token			
157128	663	has_token			
157128	664	has_token			
157129	10	has			
157129	45	has	usd	10.95	
157129	46	has		1	
157129	47	has		25	
157129	48	has		1	
157129	20	has		item	
157129	49	has		11.95	
157093	157129	says			
155224	157129	has_obtainable			
157129	157130	token			
157129	157132	has_token			
157129	157133	has_token			
157129	157134	has_token			
157129	157135	has_token			
157129	157136	has_token			
157129	157137	has_token			
157130	157131	CommandNet>Relation			
157131	157138	CommandNet>Relation			
157131	157132	CommandNet>Relation			
157131	157133	CommandNet>Relation			
157131	157134	CommandNet>Relation			
157138	157137	CommandNet>Relation			object
157138	157135	CommandNet>Relation			subject
157138	157136	CommandNet>Relation			ignore
157139	50	has		1	
157139	20	has		option group	
157139	10	has			
157139	51	has		1	
157139	52	has		0	
157129	157139	contains_group			
157140	45	has	usd	0	
157140	20	has		option	
157140	10	has			
157140	49	has		0	
157139	157140	contains_item			
157140	655	token			
157140	657	has_token			
157140	658	has_token			
157141	45	has	usd	1	
157141	20	has		option	
157141	10	has			
157141	49	has		1	
157139	157141	contains_item			
157141	661	token			
157141	663	has_token			
157141	664	has_token			
157142	10	has		Hot and Spicy!	
157142	45	has	usd	10.95	
157142	46	has		1	
157142	47	has		25	
157142	48	has		1	
157142	20	has		item	
157142	49	has		11.95	
157093	157142	says			
155224	157142	has_obtainable			
157142	157143	token			
157142	157145	has_token			
157142	157146	has_token			
157142	157147	has_token			
157142	157148	has_token			
157143	157144	CommandNet>Relation			
157144	157145	CommandNet>Relation			
157144	157146	CommandNet>Relation			
157144	157147	CommandNet>Relation			
157144	157148	CommandNet>Relation			
157149	50	has		1	
157149	20	has		option group	
157149	10	has			
157149	51	has		1	
157149	52	has		0	
157142	157149	contains_group			
157150	45	has	usd	0	
157150	20	has		option	
157150	10	has			
157150	49	has		0	
157149	157150	contains_item			
157150	655	token			
157150	657	has_token			
157150	658	has_token			
157151	45	has	usd	1	
157151	20	has		option	
157151	10	has			
157151	49	has		1	
157149	157151	contains_item			
157151	661	token			
157151	663	has_token			
157151	664	has_token			
157152	10	has			
157152	45	has	usd	10.95	
157152	46	has		1	
157152	47	has		25	
157152	48	has		1	
157152	20	has		item	
157152	49	has		11.95	
157093	157152	says			
155224	157152	has_obtainable			
157152	157153	token			
157152	157155	has_token			
157152	157156	has_token			
157152	157157	has_token			
157152	157158	has_token			
157152	157159	has_token			
157152	157160	has_token			
157153	157154	CommandNet>Relation			
157154	157155	CommandNet>Relation			
157154	157156	CommandNet>Relation			
157154	157162	CommandNet>Relation			
157161	157160	CommandNet>Relation			subject
157161	157159	CommandNet>Relation			subject
157162	157161	CommandNet>Relation			object
157162	157157	CommandNet>Relation			subject
157162	157158	CommandNet>Relation			ignore
157163	50	has		1	
157163	20	has		option group	
